"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 11 19:53:50 GMT 2024","Thu Jul 11 19:53:54 GMT 2024","4517","webkit","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Thu Jul 11 19:54:02 GMT 2024","Thu Jul 11 19:54:21 GMT 2024","18833","webkit","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Thu Jul 11 19:53:15 GMT 2024","Thu Jul 11 19:53:19 GMT 2024","3833","firefox","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Thu Jul 11 19:53:41 GMT 2024","Thu Jul 11 19:53:44 GMT 2024","3275","firefox","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Thu Jul 11 19:53:45 GMT 2024","Thu Jul 11 19:53:48 GMT 2024","3014","firefox","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Thu Jul 11 19:53:05 GMT 2024","Thu Jul 11 19:53:09 GMT 2024","4055","chromium","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Thu Jul 11 19:54:24 GMT 2024","Thu Jul 11 19:54:28 GMT 2024","3703","webkit","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Thu Jul 11 19:52:49 GMT 2024","Thu Jul 11 19:53:05 GMT 2024","16112","chromium","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Thu Jul 11 19:53:25 GMT 2024","Thu Jul 11 19:53:41 GMT 2024","16350","firefox","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Thu Jul 11 19:53:20 GMT 2024","Thu Jul 11 19:53:25 GMT 2024","5240","firefox","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Thu Jul 11 19:53:55 GMT 2024","Thu Jul 11 19:54:02 GMT 2024","6501","webkit","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Thu Jul 11 19:54:21 GMT 2024","Thu Jul 11 19:54:24 GMT 2024","3329","webkit","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Thu Jul 11 19:53:09 GMT 2024","Thu Jul 11 19:53:14 GMT 2024","4615","chromium","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Thu Jul 11 19:52:41 GMT 2024","Thu Jul 11 19:52:44 GMT 2024","3283","chromium","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Thu Jul 11 19:52:45 GMT 2024","Thu Jul 11 19:52:49 GMT 2024","4395","chromium","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
