"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 22 11:48:27 GMT 2024","Mon Jul 22 11:48:31 GMT 2024","3237","chromium","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Mon Jul 22 11:49:58 GMT 2024","Mon Jul 22 11:50:02 GMT 2024","4138","webkit","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Mon Jul 22 11:50:02 GMT 2024","Mon Jul 22 11:50:06 GMT 2024","3547","webkit","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Mon Jul 22 11:49:19 GMT 2024","Mon Jul 22 11:49:22 GMT 2024","3007","firefox","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Mon Jul 22 11:48:25 GMT 2024","Mon Jul 22 11:48:27 GMT 2024","2342","chromium","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Mon Jul 22 11:49:29 GMT 2024","Mon Jul 22 11:49:32 GMT 2024","3898","webkit","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Mon Jul 22 11:48:45 GMT 2024","Mon Jul 22 11:48:49 GMT 2024","3549","chromium","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Mon Jul 22 11:49:03 GMT 2024","Mon Jul 22 11:49:19 GMT 2024","16708","firefox","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Mon Jul 22 11:49:39 GMT 2024","Mon Jul 22 11:49:58 GMT 2024","19204","webkit","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Mon Jul 22 11:49:22 GMT 2024","Mon Jul 22 11:49:26 GMT 2024","4058","firefox","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Mon Jul 22 11:49:33 GMT 2024","Mon Jul 22 11:49:39 GMT 2024","5190","webkit","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Mon Jul 22 11:48:58 GMT 2024","Mon Jul 22 11:49:03 GMT 2024","4596","firefox","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Mon Jul 22 11:48:49 GMT 2024","Mon Jul 22 11:48:53 GMT 2024","3534","chromium","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Mon Jul 22 11:48:54 GMT 2024","Mon Jul 22 11:48:58 GMT 2024","3535","firefox","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Mon Jul 22 11:48:31 GMT 2024","Mon Jul 22 11:48:45 GMT 2024","14895","chromium","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
