"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 16 10:13:21 GMT 2024","Tue Jul 16 10:13:39 GMT 2024","18035","webkit","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Tue Jul 16 10:12:02 GMT 2024","Tue Jul 16 10:12:05 GMT 2024","3026","chromium","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Tue Jul 16 10:11:59 GMT 2024","Tue Jul 16 10:12:01 GMT 2024","2127","chromium","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Tue Jul 16 10:12:33 GMT 2024","Tue Jul 16 10:12:36 GMT 2024","3629","firefox","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Tue Jul 16 10:13:01 GMT 2024","Tue Jul 16 10:13:05 GMT 2024","3168","firefox","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Tue Jul 16 10:13:05 GMT 2024","Tue Jul 16 10:13:08 GMT 2024","3382","firefox","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Tue Jul 16 10:13:15 GMT 2024","Tue Jul 16 10:13:21 GMT 2024","6125","webkit","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Tue Jul 16 10:12:28 GMT 2024","Tue Jul 16 10:12:31 GMT 2024","3268","chromium","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Tue Jul 16 10:12:37 GMT 2024","Tue Jul 16 10:12:42 GMT 2024","5101","firefox","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Tue Jul 16 10:12:42 GMT 2024","Tue Jul 16 10:13:01 GMT 2024","19688","firefox","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Tue Jul 16 10:13:39 GMT 2024","Tue Jul 16 10:13:43 GMT 2024","4042","webkit","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Tue Jul 16 10:13:43 GMT 2024","Tue Jul 16 10:13:47 GMT 2024","3876","webkit","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Tue Jul 16 10:13:10 GMT 2024","Tue Jul 16 10:13:14 GMT 2024","4212","webkit","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Tue Jul 16 10:12:05 GMT 2024","Tue Jul 16 10:12:24 GMT 2024","18740","chromium","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Tue Jul 16 10:12:24 GMT 2024","Tue Jul 16 10:12:28 GMT 2024","3828","chromium","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
