"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 16 10:20:59 GMT 2024","Tue Jul 16 10:21:17 GMT 2024","17820","firefox","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Tue Jul 16 10:21:17 GMT 2024","Tue Jul 16 10:21:20 GMT 2024","2862","firefox","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Tue Jul 16 10:21:32 GMT 2024","Tue Jul 16 10:21:37 GMT 2024","4526","webkit","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Tue Jul 16 10:21:53 GMT 2024","Tue Jul 16 10:21:57 GMT 2024","3925","webkit","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
"passed","Tue Jul 16 10:21:20 GMT 2024","Tue Jul 16 10:21:24 GMT 2024","4091","firefox","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Tue Jul 16 10:21:37 GMT 2024","Tue Jul 16 10:21:53 GMT 2024","16797","webkit","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Tue Jul 16 10:20:26 GMT 2024","Tue Jul 16 10:20:42 GMT 2024","16618","chromium","login.spec.ts","Login page testing","","","Verify errors when logging in with invalid credentials",""
"passed","Tue Jul 16 10:21:57 GMT 2024","Tue Jul 16 10:22:01 GMT 2024","3889","webkit","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Tue Jul 16 10:21:26 GMT 2024","Tue Jul 16 10:21:31 GMT 2024","4917","webkit","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Tue Jul 16 10:20:20 GMT 2024","Tue Jul 16 10:20:22 GMT 2024","2438","chromium","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Tue Jul 16 10:20:22 GMT 2024","Tue Jul 16 10:20:26 GMT 2024","3583","chromium","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Tue Jul 16 10:20:55 GMT 2024","Tue Jul 16 10:20:59 GMT 2024","3880","firefox","login.spec.ts","Login page testing","","","User can log in with valid credentials",""
"passed","Tue Jul 16 10:20:46 GMT 2024","Tue Jul 16 10:20:50 GMT 2024","3748","chromium","mainPage.spec.ts","Main page testing","","","Verify header elements are visible",""
"passed","Tue Jul 16 10:20:52 GMT 2024","Tue Jul 16 10:20:55 GMT 2024","3257","firefox","login.spec.ts","Login page testing","","","Verify all needs elements are visible",""
"passed","Tue Jul 16 10:20:43 GMT 2024","Tue Jul 16 10:20:46 GMT 2024","3686","chromium","mainPage.spec.ts","Main page testing","","","Verify top-menu elements are visible",""
